UserID,FirstName,LastName,DateOfBirth,Sex,Street,City,LicensePlate,Married,NumberPets,Duration,Amount,InstallmentRatePercentage,ResidenceDuration,NumberExistingCredits,NumberPeopleMaintenance,OwnCar,ForeignWorker,CheckingAccountStatus.lt.0,CheckingAccountStatus.0.to.200,CheckingAccountStatus.gt.200,CheckingAccountStatus.none,CreditHistory.NoCredit.AllPaid,CreditHistory.ThisBank.AllPaid,CreditHistory.PaidDuly,CreditHistory.Delay,CreditHistory.Critical,Purpose.NewCar,Purpose.UsedCar,Purpose.Furniture.Equipment,Purpose.Radio.Television,Purpose.DomesticAppliance,Purpose.Repairs,Purpose.Education,Purpose.Vacation,Purpose.Retraining,Purpose.Business,Purpose.Other,OtherDebtorsGuarantors.None,OtherDebtorsGuarantors.CoApplicant,OtherDebtorsGuarantors.Guarantor,Property.RealEstate,Property.Insurance,Property.CarOther,Property.Unknown,OtherInstallmentPlans.Bank,OtherInstallmentPlans.Stores,OtherInstallmentPlans.None,Housing.Rent,Housing.Own,Housing.ForFree,Job.UnemployedUnskilled,Job.UnskilledResident,Job.SkilledEmployee,Job.Management.SelfEmp.HighlyQualified,EmploymentDuration,SavingsAccountBonds,BadCredit
727-09-9012,Nancy,Porter,1977-06-30,F,144 Lewis Ridge Suite 731,New Roberttown,COF7155,1.0,0.0,24,10697,1,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,254.0,1
378-60-9039,Joshua,Vance,1974-11-29,M,258 David Flats,North Judithbury,HZP0589,0.0,0.0,15,2183,4,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,15.0,729.0,0
353-17-9033,Beverly,Henson,1998-01-15,F,6786 Morrow Cliffs,East Jill,177 8KU,1.0,1.0,18,2822,3,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2.0,242.0,0
257-26-9025,Margaret,White,1963-02-28,F,8018 Kevin Estates,North Judithbury,5841 WH,1.0,0.0,24,3159,4,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,8.0,0.0,0
047-83-9450,Donald,Weber,1969-03-18,M,299 George Road,North Judithbury,9TK 001,0.0,2.0,10,4167,3,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,8.0,0.0,0
476-27-5574,Deborah,Clark,1993-04-18,F,078 May Hollow Suite 364,Cassandraton,02C•767,1.0,2.0,12,2542,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.0,0.0,0
052-38-6294,Lisa,Edwards,1995-03-05,F,562 Robertson Coves Suite 371,West Michael,321O,1.0,0.0,18,2331,4,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
247-28-9558,Sean,Barnes,1974-12-25,M,9532 Ferrell Mountain,New Roberttown,JPA-1687,0.0,1.0,36,22702,1,4,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.0,346.0,1
372-71-4729,Harry,Williams,1991-11-03,M,748 Melanie Meadows Apt. 456,New Roberttown,09B M83,0.0,1.0,18,4048,4,3,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.0,184.0,0
141-92-5457,Benjamin,Gordon,1993-05-16,M,912 Phillip Underpass Suite 852,Lisatown,T 868000,0.0,0.0,12,1994,4,3,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0,1
726-73-4912,Robert,Stone,1965-09-17,M,825 Martin Ridges,East Jill,JSK-8887,0.0,1.0,12,1112,4,4,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,11.0,0.0,0
598-62-2794,John,Smith,1967-04-08,M,169 Robles Stream Apt. 974,Herrerafurt,ZYS 930,0.0,2.0,12,2536,4,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,15.0,0.0,0
213-72-5326,Kelly,Griffith,1987-08-02,F,30913 Scott Manor Apt. 636,New Roberttown,028-YTPX,1.0,2.0,12,1435,4,3,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,14.0,158.0,1
707-91-8012,Zachary,Mendoza,2001-11-24,M,2785 Lowe Ways Suite 973,North Judithbury,84I 3443,0.0,1.0,24,6511,4,4,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,10.0,59.0,0
207-69-4443,Evan,Bailey,1966-10-30,M,1986 Cardenas Trail Apt. 404,North Judithbury,473-CLO,0.0,2.0,12,2372,4,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,15.0,1062.0,0
564-21-6667,Timothy,Horton,1963-07-30,M,99330 Dana Center,Ericmouth,NK-7120,0.0,0.0,54,28701,3,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.0,0.0,1
010-39-9306,Marissa,Gilmore,1961-04-26,F,3454 Rebecca Corners Apt. 802,East Jill,06-7240F,1.0,2.0,12,3622,4,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,514.0,0
755-44-4834,Lance,Hebert,1986-12-14,M,7887 Melissa Mountain Suite 315,North Judithbury,HXO 420,0.0,0.0,18,4720,4,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.0,360.0,0
268-50-3859,Keith,Todd,1986-03-20,M,668 Miller Skyway,East Jessetown,FE-7530,0.0,0.0,36,4207,4,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0,0.0,0
655-38-6022,Jeremy,Adams,1984-10-09,M,9904 Schwartz Circle Apt. 742,North Judithbury,VQ4 W1Y,0.0,0.0,20,12703,3,4,2,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5.0,413.0,0
458-68-5928,Lucas,Robinson,1981-02-09,M,2795 Miles Mountains,New Roberttown,8-33918,1.0,2.0,24,2644,4,4,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,10.0,396.0,0
094-66-7299,Blake,Elliott,1996-10-07,M,839 Franklin Walk,Lake Roberto,ODV 397,0.0,0.0,36,4181,4,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4.0,0.0,0
071-61-0520,Rhonda,Chavez,1997-04-04,F,9087 Cummings Locks Suite 039,Ericmouth,BNL-180,1.0,2.0,6,1678,3,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,0.0,0
122-23-8803,Dustin,White,1986-09-16,M,656 Kane Lane,East Jessetown,8CV V25,0.0,0.0,9,3454,4,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,6.0,0.0,0
829-85-6869,James,Anderson,1995-10-07,M,04786 Morrow Gateway,North Judithbury,24L•310,1.0,1.0,12,4401,2,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,405.0,0
553-28-0925,Lucas,Mayer,1983-01-28,M,31190 Harper Squares,North Judithbury,673HXB,0.0,2.0,24,21488,2,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3.0,0.0,1
063-72-9694,Charles,Holder,1982-02-28,M,959 Young Wells,Ericmouth,VQ 3644,0.0,1.0,18,11624,2,4,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,8.0,0.0,1
308-91-2366,Shawn,Buck,1990-05-31,M,705 Floyd Island Suite 624,Cassandraton,7FY R33,0.0,1.0,12,10940,2,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
618-06-1193,Renee,Melendez,1992-03-25,F,8826 Jonathan Isle Apt. 751,East Jill,XGB-469,1.0,2.0,24,13898,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,218.0,0
407-31-9046,Cole,Gill,1986-01-08,M,3540 Sharon Streets,Cassandraton,X39 3YP,1.0,1.0,14,2538,1,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,9.0,977.0,0
017-34-9066,Frank,Campbell,1990-06-17,M,544 Hunt Parks Suite 175,North Judithbury,5L 60932,0.0,0.0,6,2608,1,2,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,10.0,289.0,0
144-93-8955,Taylor,Riley,1998-08-20,F,2353 Hudson Gardens Suite 854,Lisatown,7-7252P,1.0,0.0,15,706,4,4,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0
467-48-0991,John,Stark,1993-03-17,M,010 Robert Ville,East Jessetown,HCW-2038,0.0,2.0,18,11268,3,3,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,6.0,0.0,0
537-20-3949,Lisa,Estrada,1995-09-20,F,700 Smith Pines Suite 840,New Jessica,211-WVNZ,1.0,2.0,36,14139,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1
653-02-2808,Corey,Fox,1985-07-27,M,6156 Cunningham Square Apt. 410,North Judithbury,666870,1.0,2.0,12,3024,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,11.0,977.0,0
871-41-0257,Bradley,Bruce,1973-08-03,M,180 Jason Ways Suite 401,Cassandraton,8I902,0.0,0.0,48,6440,4,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,9.0,270.0,0
349-78-9759,Tonya,Matthews,1992-02-11,F,42939 Rhodes Plains Suite 621,Lake Roberto,631-XLBD,1.0,0.0,42,12913,4,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5.0,278.0,1
818-32-1205,Jennifer,Ayala,1994-08-24,F,477 Michael Lane,East Jill,9-F6194,1.0,2.0,10,3838,2,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,215.0,0
442-58-9126,Angela,Moore,1998-06-21,F,655 Christopher Inlet,New Jessica,41-L212,1.0,0.0,33,7706,1,4,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3.0,758.0,1
586-67-2779,Justin,Russell,1985-01-26,M,58199 Shields Bridge,New Roberttown,NMY 183,0.0,1.0,12,4259,3,3,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.0,547.0,0
110-18-4992,Melissa,Jackson,1995-08-28,F,4721 Ryan Manor Suite 715,East Jill,HX 79937,1.0,1.0,21,3303,3,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3.0,0.0,1
334-49-4593,Adriana,Foster,1981-04-27,F,7569 Kevin Rapids Apt. 752,Cassandraton,KJX 793,1.0,0.0,24,6962,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12.0,0.0,0
852-89-1134,Robert,Long,1998-01-25,M,398 Erin Plaza,New Roberttown,7374,0.0,2.0,12,3182,3,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3.0,0.0,0
557-05-5891,Robert,Flynn,1959-01-03,M,724 Johnny Drives Suite 617,New Jessica,96P 886,0.0,2.0,10,1406,4,4,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,14.0,0.0,0
765-67-9143,Meredith,Burnett,1993-11-21,F,35290 Rasmussen Isle,Ericmouth,0-D1438,1.0,2.0,18,3463,4,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,437.0,1
467-27-8538,Kevin,Johnston,1990-11-12,M,6798 Michael Burg Suite 146,North Judithbury,545-DXE,0.0,0.0,12,3818,4,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,0
566-21-5423,John,Alvarez,1982-03-26,M,751 Williams Station Apt. 051,North Noahstad,238Z2,1.0,2.0,12,1262,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,0.0,0
286-97-1026,Justin,Mullen,1990-11-28,M,2266 Jo Flat,Lake Debra,60-SN33,0.0,0.0,12,1150,4,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3.0,0.0,1
117-45-5767,Kenneth,Lloyd,1986-10-22,M,5371 Lambert Overpass,East Jill,UKT 6969,0.0,2.0,12,3348,4,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,,0.0,0
434-24-7974,Sarah,Williamson,1993-01-08,F,912 Wilson Inlet Apt. 252,Lisatown,296 MNT,1.0,1.0,12,6298,3,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.0,1
200-50-9201,Madison,Steele,1998-04-26,F,274 Jacob Ville,Lake Debra,50-TB72,1.0,1.0,48,15277,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6.0,40.0,0
563-66-1855,Jonathan,Simpson,1992-06-07,M,7721 Laura Forges Suite 043,North Judithbury,JFY-797,0.0,0.0,36,12397,4,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2.0,0.0,1
706-45-9999,Kenneth,Adams,1993-07-26,M,078 Veronica Cove Apt. 407,North Judithbury,LC7 1339,0.0,0.0,15,4874,2,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0
696-13-2222,Mark,Martin,1974-06-16,M,30958 Carlson Extension,North Judithbury,4948 WJ,0.0,2.0,18,3571,4,4,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4.0,0.0,0
643-54-6147,Tonya,Floyd,1999-09-10,F,2232 Poole Trace,North Judithbury,729M4,1.0,2.0,60,18259,2,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5.0,221.0,0
408-28-7040,Jodi,Schultz,1983-12-27,F,8457 Murphy Alley,North Judithbury,CXO 518,1.0,0.0,12,2232,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,13.0,25.0,0
208-89-2162,Roger,Simpson,1994-12-07,M,5892 Kramer Springs Apt. 017,East Jill,706 DFO,0.0,2.0,27,15503,2,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3.0,1801.0,0
697-57-0153,Stephen,Turner,1955-04-23,M,54152 Randy Inlet Apt. 611,East Jill,1GP2938,0.0,2.0,12,1379,4,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,636.0,1
793-97-2182,Adam,Cooper,1986-12-29,M,2713 Davis Valley,East Jessetown,DKL J26,0.0,2.0,15,4910,4,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4.0,391.0,0
089-13-2294,Margaret,Byrd,1978-05-04,F,909 Scott Stravenue,East Jill,2U X6973,1.0,1.0,12,3386,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2.0,0.0,0
803-31-8109,Paul,Lawrence,1994-11-16,M,6523 Newman Gateway Suite 043,Lisatown,TQG 640,1.0,1.0,6,1276,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,1358.0,0
018-76-1107,Jasmin,Allen,1991-08-01,F,055 Paul Villages,East Jill,658-271,1.0,0.0,36,8631,4,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0
318-11-8378,Adam,Lewis,1994-10-23,M,8486 Miles Corner,North Judithbury,R24 1RT,0.0,0.0,27,6149,3,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.0,0.0,0
465-79-9976,Thomas,Mccann,1999-04-25,M,569 Kyle Mews,Herrerafurt,HBH 161,0.0,1.0,18,4432,2,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3.0,0.0,1
790-04-5489,Amy,Wade,1999-03-28,F,02027 Mills Tunnel,Jacquelineland,5IF 241,1.0,1.0,21,4118,4,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
691-93-1890,Robert,Nelson,1991-06-15,M,9177 Brown Walks,Robinsonshire,252-419,0.0,2.0,48,6419,4,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7.0,447.0,0
427-93-5242,Crystal,Hicks,1981-12-09,F,30756 Harold Walks,North Judithbury,RZW6353,1.0,1.0,6,1548,1,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,7.0,0.0,0
578-39-3975,Denise,Miller,1971-02-16,F,80238 Stephanie Cliff Suite 445,West Michael,870534,1.0,1.0,12,1228,4,3,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5.0,397.0,0
504-08-2333,John,Vargas,1993-09-10,M,83206 Jesse Key Apt. 506,Ericmouth,XJD-3836,0.0,0.0,36,9668,3,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0.0,0
679-17-3880,Michael,Davis,1974-10-11,M,657 Beverly Parkways,Port Keith,UMC9906,0.0,1.0,18,2848,4,4,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,12.0,1746.0,0
549-46-3402,Eddie,Rosales,1979-07-26,M,557 Hall Flats Apt. 912,New Jessica,FOO K61,0.0,1.0,6,2423,2,4,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,16.0,361.0,0
032-52-7409,Jesse,Ford,1984-02-13,M,24903 Hernandez Station,New Kellystad,68L 0442,0.0,1.0,10,3463,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.0,0
266-10-0358,Justin,Pierce,1997-09-20,M,1210 Maria Forges,North Judithbury,519 9GM,0.0,0.0,36,10526,4,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.0,0.0,0
282-36-7308,Yolanda,Gonzalez,1993-06-07,F,15107 Gary Ports Suite 670,New Kellystad,5VN F32,1.0,2.0,24,13964,2,4,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,15.0,1703.0,0
814-03-6267,Stephen,Johnson,1984-07-24,M,476 Brown Harbors,North Judithbury,838-ENG,0.0,0.0,24,12541,4,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,6.0,320.0,0
103-32-3952,Rachael,Howard,2002-03-27,F,9856 White Island Apt. 040,Lisatown,Q32-LYS,1.0,2.0,12,2308,2,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3.0,0.0,1
146-73-3085,Derek,Velasquez,1972-09-13,M,96522 Brittany Valley,Cassandraton,WLS-0599,0.0,1.0,9,2318,3,4,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.0,468.0,0
061-03-2421,Russell,Cochran,1976-08-09,M,427 Christopher Fort Apt. 087,Ericmouth,3KT2525,1.0,2.0,12,610,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,11.0,0.0,0
179-91-9208,Kevin,Stark,1982-07-29,M,515 Willis Junction,Robinsonshire,675 KEF,0.0,1.0,24,6322,2,3,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,6.0,306.0,0
509-19-5426,Michael,Mcfarland,1986-06-27,M,92644 Gregory Alley Suite 902,New Roberttown,93K Z91,0.0,1.0,6,3416,1,2,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2.0,196.0,0
505-49-5755,Patrick,Young,1985-04-06,M,15704 John Cliff Suite 410,East Jessetown,626MOX,0.0,2.0,24,5170,3,4,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,13.0,446.0,0
561-12-5537,Kimberly,Garcia,1991-12-13,F,327 Lauren Bypass Suite 054,North Judithbury,CKF M21,1.0,2.0,18,1899,4,1,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0
244-13-0814,Kirk,Austin,1984-11-05,M,062 Moore Courts Suite 336,East Jill,RXX-8444,0.0,1.0,15,2272,4,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,7.0,780.0,0
